Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
5961786,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
5963186,00000010,false,Rx,9,3,B0,11,10,00,00,00,00,00,
5964371,00000040,false,Rx,9,8,13,02,00,00,00,FF,00,00,
5965240,00000040,false,Rx,9,5,30,02,00,01,08,00,00,00,
5966533,00000010,false,Rx,9,3,B0,01,10,00,00,00,00,00,
5971077,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
5976186,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
5978845,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
5980562,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
5983378,00000010,false,Rx,9,5,B0,11,10,01,10,00,00,00,
5984568,00000010,false,Rx,9,8,10,00,00,00,00,FF,00,00,
5991135,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
5992381,00000040,false,Rx,9,8,90,02,00,00,02,7C,00,00,
5996115,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
5998894,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6000609,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6003387,00000010,false,Rx,9,5,B0,11,10,01,10,00,00,00,
6004573,00000010,false,Rx,9,8,10,00,00,01,02,7C,00,00,
6006081,00000040,false,Rx,9,8,90,02,00,01,47,22,00,00,
6011090,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6016159,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6018950,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6023315,00000010,false,Rx,9,5,B0,11,10,01,10,00,00,00,
6024498,00000010,false,Rx,9,8,12,00,00,00,00,7C,00,00,
6031164,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6036221,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6038258,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6041207,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6043899,00000010,false,Rx,9,5,B0,11,10,01,10,00,00,00,
6051183,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6056252,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6058306,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6063735,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6064600,00000010,false,Rx,9,5,B0,11,10,01,10,00,00,00,
6071255,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6076218,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6078361,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6080109,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6083217,00000010,false,Rx,9,5,B0,11,10,01,10,00,00,00,
6085710,00000040,false,Rx,9,5,30,02,00,0E,03,00,00,00,
6086801,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
6087775,00000010,false,Rx,9,4,30,01,00,0F,00,00,00,00,
6091381,00000040,false,Rx,9,5,30,02,00,0D,03,00,00,00,
6091407,00000008,false,Rx,9,7,B0,01,10,0C,B6,0F,FF,00,
6091896,00000010,false,Rx,9,4,30,01,00,0E,00,00,00,00,
6092889,00000010,false,Rx,9,4,30,01,00,07,00,00,00,00,
6094202,00000040,false,Rx,9,5,30,01,00,0D,03,00,00,00,
6094745,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
6095724,00000010,false,Rx,9,4,30,08,00,14,00,00,00,00,
6097755,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6098618,00000010,false,Rx,9,4,30,08,00,13,00,00,00,00,
6099703,00000010,false,Rx,9,4,30,08,00,12,00,00,00,00,
6101099,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
6104193,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
6105272,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6111429,00000008,false,Rx,9,7,B0,01,10,0F,FF,0E,00,00,
6111806,00000008,false,Rx,9,5,B0,07,00,0D,89,00,00,00,
6115651,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6118429,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6120888,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6124406,00000010,false,Rx,9,7,B0,11,10,01,10,0E,00,00,
6125593,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
6131516,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6136685,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6140744,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6144260,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6146190,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6151611,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6156546,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6159117,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6164011,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6171636,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6177485,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6179752,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6182844,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6184376,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6191700,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6196341,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6198912,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6204019,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6211761,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6212980,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6216442,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6218602,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6224029,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6231726,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6232670,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6236298,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6238435,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6243966,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6251793,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6253136,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6256242,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6259140,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6264037,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6265966,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6271897,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6276318,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6279096,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6283993,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6292025,00000008,false,Rx,9,7,B0,01,10,0C,B6,0F,FF,00,
6292045,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,89,00,
6296342,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6299556,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
6300854,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
6303586,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6305113,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6312009,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6316314,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6319201,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6320918,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6324012,00000010,false,Rx,9,7,B0,11,10,01,10,0E,00,00,
6324882,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
6332074,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6336353,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6339247,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6340965,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6344058,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6352110,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6356324,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6359253,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6360887,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6364088,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6372128,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6376985,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6379024,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6380847,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6384045,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6392265,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6397194,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6399178,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6403972,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6412153,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6416308,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6419306,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6422251,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6424304,00000010,false,Rx,9,7,B0,11,10,01,10,0D,00,00,
6432238,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6437027,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6439077,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
