Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6083363,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6085447,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6089497,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6102634,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6105442,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6108113,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6109827,00000040,false,Rx,9,5,30,02,00,01,08,00,00,00,
6110909,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
6111569,00000010,false,Rx,9,3,B0,01,00,00,00,00,00,00,
6122609,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6125516,00000040,false,Rx,9,3,B0,01,0C,00,00,00,00,00,
6127553,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6128316,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
6132788,00000008,false,Rx,9,5,B0,01,02,0C,BB,00,00,00,
6134082,00000008,false,Rx,9,8,10,00,00,00,00,FF,00,00,
6142674,00000040,false,Rx,9,8,90,01,00,00,06,29,00,00,
6144419,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6146166,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6148736,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6149501,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
6153021,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
6154733,00000008,false,Rx,9,8,10,00,00,01,06,29,00,00,
6156311,00000040,false,Rx,9,8,90,01,00,01,47,22,00,00,
6162614,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6165620,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6168726,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
6173097,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
6174706,00000008,false,Rx,9,8,12,00,00,00,7F,00,00,00,
6176319,00000008,false,Rx,9,4,30,02,00,11,00,00,00,00,
6177398,00000010,false,Rx,9,3,B0,11,10,00,00,00,00,00,
6180253,00000040,false,Rx,9,8,13,02,00,00,00,FF,00,00,
6182549,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6185330,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6188405,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6189275,00000010,false,Rx,9,5,B0,01,02,11,10,00,00,00,
6190906,00000010,false,Rx,9,8,10,00,00,00,00,FF,00,00,
6193580,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6198685,00000040,false,Rx,9,8,90,02,00,00,02,7C,00,00,
6203308,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6205275,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6207099,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6209979,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
6211269,00000010,false,Rx,9,8,10,00,00,01,02,7C,00,00,
6212774,00000040,false,Rx,9,8,90,02,00,01,47,22,00,00,
6213538,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6222669,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6225437,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6227174,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6228572,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
6229441,00000040,false,Rx,9,5,30,02,00,0E,03,00,00,00,
6230628,00000010,false,Rx,9,8,12,00,00,00,00,14,00,00,
6231499,00000040,false,Rx,9,5,30,02,00,0D,03,00,00,00,
6232262,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
6233237,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
6234106,00000010,false,Rx,9,4,30,01,00,0F,00,00,00,00,
6234866,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6235631,00000010,false,Rx,9,4,30,01,00,0E,00,00,00,00,
6236928,00000040,false,Rx,9,5,30,01,00,0D,03,00,00,00,
6237687,00000010,false,Rx,9,4,30,01,00,07,00,00,00,00,
6240440,00000010,false,Rx,9,4,30,08,00,14,00,00,00,00,
6240460,00000010,false,Rx,9,4,30,08,00,13,00,00,00,00,
6242956,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
6243758,00000010,false,Rx,9,4,30,08,00,12,00,00,00,00,
6244846,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6246915,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
6248352,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
6249545,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6250203,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6253722,00000008,false,Rx,9,7,B0,01,10,0F,FF,0E,00,00,
6254803,00000008,false,Rx,9,5,B0,0D,00,07,00,00,00,00,
6262818,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6264867,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6269343,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
6270214,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
6272672,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6273751,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6282962,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6285133,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6289180,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6293543,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6302705,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6304829,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6307774,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6309405,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6313456,00000008,false,Rx,9,7,B0,01,10,0C,BB,0F,FF,00,
6314746,00000008,false,Rx,9,7,B0,0E,00,0D,00,07,00,00,
6323556,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6326046,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6329458,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6333611,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6335859,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6343029,00001000,true,Rx,9,8,00,00,00,50,00,00,17,F1,
6344717,00001001,true,Rx,9,8,00,00,00,00,00,00,00,00,
6346309,00001002,true,Rx,9,8,00,00,00,00,00,00,00,00,
6347930,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6347949,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6349163,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6353802,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6359093,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6362847,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6364847,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6369226,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6373593,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6378276,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6382708,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6384877,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6389142,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6393506,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6400815,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6402688,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6404909,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6409235,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6413607,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6422807,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6424986,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6427931,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6429456,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6433506,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6442951,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6445655,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6449427,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6453513,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6455658,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6462800,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6465003,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6469170,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
6469936,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6470589,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
6473683,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6483423,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6485590,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6487307,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6489343,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6493601,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6502736,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6505826,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6507467,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6509502,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6513442,00000008,false,Rx,9,7,B0,01,10,0C,BB,0F,FF,00,
6514734,00000008,false,Rx,9,7,B0,0E,00,0D,00,07,00,00,
6522757,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6525636,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6529372,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6533528,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6542747,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6545839,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6548795,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6549874,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6553790,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6562745,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6565656,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6567372,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6569516,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6573563,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6583646,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6585713,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6587433,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6589467,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6593515,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6602765,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6605652,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6607267,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6609408,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6613567,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6622776,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6625862,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6627488,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6629628,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6633572,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6634335,00000010,false,Rx,9,4,30,08,00,2C,00,00,00,00,
6636264,00000040,false,Rx,9,3,B0,2C,B3,00,00,00,00,00,
6642840,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6646070,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
6647680,00000040,false,Rx,9,8,B0,93,E5,00,14,00,2C,B3,
6650777,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6653915,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6662869,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6665863,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6668822,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
6669903,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
6671115,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
6673888,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6682862,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6685884,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6687650,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
6689605,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
