4297862,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297866,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297870,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297874,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297878,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297881,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297885,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297889,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297893,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297897,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297900,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297904,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297908,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297912,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297916,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297920,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297923,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297927,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297932,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297935,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297939,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297942,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297946,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297950,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297954,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297958,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297962,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297964,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297968,00000040,false,Rx,9,8,27,00,00,FD,00,80,00,00,
4297973,00000040,false,Rx,9,8,13,01,00,00,00,FF,00,00,
4297989,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297993,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4297999,00000010,false,Rx,9,4,30,08,00,01,00,00,00,00,
4298000,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298009,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298012,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298015,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298029,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298032,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298034,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298035,00000040,false,Rx,9,5,30,02,00,01,08,00,00,00,
4298037,00000010,false,Rx,9,3,B0,01,00,00,00,00,00,00,
4298039,00000010,false,Rx,9,4,30,01,00,01,00,00,00,00,
4298040,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298049,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298052,00000040,false,Rx,9,3,B0,01,0C,00,00,00,00,00,
4298053,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298055,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298062,00000008,false,Rx,9,5,B0,01,02,0C,B5,00,00,00,
4298063,00000008,false,Rx,9,8,10,00,00,00,00,FF,00,00,
4298068,00000040,false,Rx,9,8,90,01,00,00,06,29,00,00,
4298070,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298073,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298074,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298075,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298082,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298084,00000008,false,Rx,9,8,10,00,00,01,06,29,00,00,
4298085,00000040,false,Rx,9,8,90,01,00,01,47,22,00,00,
4298089,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298093,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298095,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298102,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298104,00000008,false,Rx,9,8,12,00,00,00,7F,00,00,00,
4298105,00000040,false,Rx,9,8,13,02,00,00,00,FF,00,00,
4298106,00000008,false,Rx,9,4,30,02,00,11,00,00,00,00,
4298108,00000010,false,Rx,9,3,B0,11,10,00,00,00,00,00,
4298109,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298113,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298114,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298116,00000010,false,Rx,9,5,B0,01,02,11,10,00,00,00,
4298117,00000010,false,Rx,9,8,10,00,00,00,00,FF,00,00,
4298122,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298124,00000040,false,Rx,9,8,90,02,00,00,02,7C,00,00,
4298129,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298132,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298133,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298137,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
4298138,00000010,false,Rx,9,8,10,00,00,01,02,7C,00,00,
4298139,00000040,false,Rx,9,8,90,02,00,01,47,22,00,00,
4298142,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298149,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298153,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298153,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298155,00000040,false,Rx,9,5,30,02,00,0E,03,00,00,00,
4298156,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
4298157,00000010,false,Rx,9,8,12,00,00,00,00,0C,00,00,
4298158,00000040,false,Rx,9,5,30,02,00,0D,03,00,00,00,
4298159,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
4298160,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298161,00000010,false,Rx,9,4,30,01,00,0F,00,00,00,00,
4298162,00000010,false,Rx,9,4,30,01,00,0E,00,00,00,00,
4298162,00000010,false,Rx,9,4,30,01,00,07,00,00,00,00,
4298163,00000040,false,Rx,9,5,30,01,00,0D,03,00,00,00,
4298164,00000010,false,Rx,9,4,30,08,00,14,00,00,00,00,
4298165,00000008,false,Rx,9,7,B0,01,10,0F,FF,0E,00,00,
4298166,00000010,false,Rx,9,4,30,08,00,13,00,00,00,00,
4298167,00000008,false,Rx,9,5,B0,07,00,0D,00,00,00,00,
4298168,00000010,false,Rx,9,4,30,08,00,12,00,00,00,00,
4298169,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298173,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298174,00000040,false,Rx,9,6,B0,93,E2,00,14,00,00,00, NV93 Profile = 2
4298175,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298176,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298183,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298188,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298190,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298196,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298197,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298198,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298202,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298208,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298211,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298216,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298222,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298229,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298231,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298234,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298236,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298242,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298244,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298250,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298253,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298256,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298262,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298265,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298268,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298270,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298276,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298282,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298288,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298290,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298293,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298296,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298302,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298308,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298310,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298313,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298316,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298322,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298328,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298333,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298336,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298337,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298342,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298348,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298351,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298356,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298362,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298369,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298373,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298373,00000040,false,Rx,9,6,B0,93,E2,00,14,00,00,00,
4298376,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298377,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298382,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298388,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298391,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298393,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298396,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298397,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298402,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298409,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298411,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298413,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298416,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298422,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298428,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298431,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298433,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298436,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298442,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298444,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298448,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298451,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298454,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298456,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298462,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298468,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298471,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298476,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298482,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298488,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298491,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298494,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298496,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298502,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298509,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298511,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298514,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298516,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298522,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298528,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298531,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298534,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298536,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298542,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298549,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298551,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298554,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298556,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298561,00000010,false,Rx,9,4,30,08,00,2C,00,00,00,00,
4298562,00000040,false,Rx,9,3,B0,2C,59,00,00,00,00,00,
4298563,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298568,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298572,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298574,00000040,false,Rx,9,8,B0,93,E2,00,14,00,2C,59,
4298575,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298577,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298582,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298589,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298591,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298596,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298597,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298602,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298608,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298611,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298614,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298616,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298622,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298629,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298631,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298634,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298636,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298642,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298644,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298648,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298651,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298654,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298656,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298662,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298669,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298671,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298674,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298676,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298682,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298688,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298691,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298694,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00, Requests the 2C
4298696,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298702,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298708,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298711,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298716,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298722,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298728,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298731,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298734,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298736,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298742,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298749,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298751,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298754,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298756,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298762,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298769,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298772,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298774,00000040,false,Rx,9,8,B0,93,E2,00,14,00,2C,59,  data for 2C
4298775,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298777,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298782,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298789,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298791,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298794,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298796,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298797,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298802,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298809,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298811,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298814,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298816,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298822,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298828,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298831,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298836,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298842,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298844,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298849,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298851,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298855,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298856,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298862,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298869,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298871,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298875,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298876,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298882,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298889,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298891,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298895,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298896,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298902,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298909,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298911,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298913,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298916,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298922,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298929,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298931,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298933,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298936,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298942,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298949,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298952,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298956,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298960,00000010,false,Rx,9,4,30,08,00,2D,00,00,00,00,  Requests the 2D
4298961,00000010,false,Rx,9,4,31,08,00,2C,00,00,00,00,  Stops the 2C
4298962,00000040,false,Rx,9,3,B0,2D,66,00,00,00,00,00,    data for 2D
4298963,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298969,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298972,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298975,00000040,false,Rx,9,8,B0,93,E2,00,14,00,2D,66,    data for 2D
4298976,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298978,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298982,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298989,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298991,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298993,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298996,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298997,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4299002,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4299009,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299011,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299013,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4299016,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4299022,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4299029,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299032,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299035,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4299036,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4299042,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4299044,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4299049,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299052,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299055,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4299056,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4299062,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4299069,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299071,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299076,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4299082,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4299089,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299092,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299095,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4299096,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4299102,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
