Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8976101,00000010,false,Rx,9,8,10,00,00,00,00,FF,00,00,
8980150,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8984685,00000040,false,Rx,9,8,90,02,00,00,02,7C,00,00,
8988122,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8990168,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8991885,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
8995726,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
8997020,00000010,false,Rx,9,8,10,00,00,01,02,7C,00,00,
8998527,00000040,false,Rx,9,8,90,02,00,01,47,22,00,00,
9000348,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9007449,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9010257,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9011973,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
9014219,00000040,false,Rx,9,5,30,02,00,0E,03,00,00,00,
9015090,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
9016382,00000010,false,Rx,9,8,12,00,00,00,00,11,00,00,
9017251,00000040,false,Rx,9,5,30,02,00,0D,03,00,00,00,
9018018,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
9018991,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
9019860,00000010,false,Rx,9,4,30,01,00,0F,00,00,00,00,
9021048,00000010,false,Rx,9,4,30,01,00,0E,00,00,00,00,
9021916,00000008,false,Rx,9,5,B0,01,10,0F,FF,00,00,00,
9022681,00000010,false,Rx,9,4,30,01,00,07,00,00,00,00,
9024914,00000040,false,Rx,9,5,30,01,00,0D,03,00,00,00,
9024933,00000010,false,Rx,9,4,30,08,00,14,00,00,00,00,
9025541,00000010,false,Rx,9,4,30,08,00,13,00,00,00,00,
9027959,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
9029693,00000010,false,Rx,9,4,30,08,00,12,00,00,00,00,
9030348,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9031853,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
9033147,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
9034437,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
9036156,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9040630,00000008,false,Rx,9,7,B0,01,10,0F,FF,0E,00,00,
9041711,00000008,false,Rx,9,5,B0,07,00,0D,00,00,00,00,
9047466,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9049720,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9055146,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
9055910,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
9060384,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9061150,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
9067703,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9069845,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9075088,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9080480,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9088029,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9090201,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9093252,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
9095306,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9100309,00000008,false,Rx,9,7,B0,01,10,0C,B6,0F,FF,00,
9101605,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
9108964,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9111342,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9115075,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9120390,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9125131,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
9127462,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9129613,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9134930,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9140460,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9147669,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
9149597,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9150796,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9154948,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9160373,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9167638,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
9169517,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
